ask,bid,close,high,low,last,symbol,average,baseVolume,timestamp,exchange,baseCurrency,quotCurrency
0.00599999,0.00104099,0.004,0.004,0.004,0.004,RBY/LTC,0.004,0.0,1526045047954.0,cryptopia,RBY,LTC
5.156e-05,5.104e-05,5.16e-05,5.16e-05,5.16e-05,5.16e-05,RC/BTC,5.16e-05,538.00383729,1526045047954.0,cryptopia,RC,BTC
119.99998865,90.00000001,90.0,90.0,90.0,90.0,RC/DOGE,90.0,0.0,1526045047954.0,cryptopia,RC,DOGE
0.00329999,0.00035877,0.00291299,0.00291299,0.00291299,0.00291299,RC/LTC,0.00291299,0.0,1526045047954.0,cryptopia,RC,LTC
9e-07,8.6e-07,8.5e-07,1.02e-06,8.2e-07,8.5e-07,RDD/BTC,9.3e-07,22385745.10688907,1526045047954.0,cryptopia,RDD,BTC
1.73667511,1.6847409,1.72959375,1.9081171,1.66319999,1.72959375,RDD/DOGE,1.8174716,141398.51858608,1526045047954.0,cryptopia,RDD,DOGE
5.328e-05,5.211e-05,5.268e-05,6.352e-05,5.202e-05,5.268e-05,RDD/LTC,5.6215e-05,1572320.71566936,1526045047954.0,cryptopia,RDD,LTC
3.8e-07,3.6e-07,3.8e-07,4.4e-07,3.3e-07,3.8e-07,RED/BTC,3.7e-07,432330.05471574,1526045047954.0,cryptopia,RED,BTC
0.799,0.45145158,0.6555,0.799,0.451,0.6555,RED/DOGE,0.6324538,69708.97185018,1526045047954.0,cryptopia,RED,DOGE
2.313e-05,1.691e-05,1.998e-05,1.998e-05,1.998e-05,1.998e-05,RED/LTC,1.998e-05,0.0,1526045047954.0,cryptopia,RED,LTC
0.00683868,0.00666601,0.00666501,0.011117,0.00488816,0.00666501,REP/BTC,0.005896655,2638.28373437,1526045047954.0,cryptopia,REP,BTC
25255.29544,13000.0,14245.53328633,21620.10630777,9860.1924,14245.53328633,REP/DOGE,12052.862843165,0.55235521,1526045047954.0,cryptopia,REP,DOGE
0.55989998,0.39728316,0.39728315,0.60082204,0.30608014,0.39728315,REP/LTC,0.36809178,290.63912387,1526045047954.0,cryptopia,REP,LTC
5.085e-05,5.001e-05,4.988e-05,5.109e-05,4.298e-05,4.988e-05,RICKS/BTC,4.8155e-05,366913.59960574,1526045047954.0,cryptopia,RICKS,BTC
110.00000001,81.61448054,100.0,100.0,62.80000006,100.0,RICKS/DOGE,81.400000035,186.97776912,1526045047954.0,cryptopia,RICKS,DOGE
0.00329999,0.00200044,0.00299612,0.00299612,0.00175019,0.00299612,RICKS/LTC,0.002748055,190.79483634,1526045047954.0,cryptopia,RICKS,LTC
7.638e-05,6.162e-05,6.46e-05,7.991e-05,6.459e-05,6.46e-05,RIYA/BTC,6.4595e-05,1004.98209238,1526045047954.0,cryptopia,RIYA,BTC
199.96,91.72000012,199.96,199.96,199.96,199.96,RIYA/DOGE,199.96,0.0,1526045047954.0,cryptopia,RIYA,DOGE
0.00526899,0.0013479,0.001314,0.001314,0.001314,0.001314,RIYA/LTC,0.001314,0.0,1526045047955.0,cryptopia,RIYA,LTC
1.51e-06,1.41e-06,1.57e-06,1.66e-06,1.28e-06,1.57e-06,RKC/BTC,1.565e-06,248019.02677082,1526045047955.0,cryptopia,RKC,BTC
2.7,2.15000003,2.70000001,2.70000001,2.70000001,2.70000001,RKC/DOGE,2.70000001,37.33274179,1526045047955.0,cryptopia,RKC,DOGE
9.019e-05,8.15e-05,8.148e-05,9.028e-05,8.094e-05,8.148e-05,RKC/LTC,8.588e-05,7103.65778766,1526045047955.0,cryptopia,RKC,LTC
3.23e-06,3.04e-06,3.04e-06,3.24e-06,3.04e-06,3.04e-06,RNS/BTC,3.13e-06,1068.18593582,1526045047955.0,cryptopia,RNS,BTC
18.0,2.0156693,18.0,18.0,18.0,18.0,RNS/DOGE,18.0,0.0,1526045047955.0,cryptopia,RNS,DOGE
0.00557806,8.386e-05,0.0001763,0.0001763,0.0001763,0.0001763,RNS/LTC,0.0001763,0.0,1526045047955.0,cryptopia,RNS,LTC
4.266e-05,3.518e-05,4.271e-05,4.271e-05,2.822e-05,4.271e-05,RPC/BTC,3.5465e-05,1146.51965563,1526045047955.0,cryptopia,RPC,BTC
99.99999996,54.88806179,99.99999997,99.99999997,48.86283529,99.99999997,RPC/DOGE,74.43141763,94.71103181,1526045047955.0,cryptopia,RPC,DOGE
0.00589534,0.00163562,0.00292675,0.00292675,0.00292675,0.00292675,RPC/LTC,0.00292675,0.0,1526045047955.0,cryptopia,RPC,LTC
1.206e-05,1.139e-05,1.177e-05,1.307e-05,1.125e-05,1.177e-05,RUP/BTC,1.2015e-05,115921.65364908,1526045047955.0,cryptopia,RUP,BTC
24.99998556,21.1000004,21.10000039,21.10000043,21.10000039,21.10000039,RUP/DOGE,21.10000041,10.7601985,1526045047955.0,cryptopia,RUP,DOGE
0.00159991,0.00053939,0.00053936,0.00053936,0.00053936,0.00053936,RUP/LTC,0.00053936,0.0,1526045047955.0,cryptopia,RUP,LTC
3.1e-06,1.57e-06,3.04e-06,3.04e-06,3.04e-06,3.04e-06,SAFEX/BTC,3.04e-06,0.0,1526045047955.0,cryptopia,SAFEX,BTC
0.0,0.0,14.0,14.0,14.0,14.0,SAFEX/DOGE,14.0,0.0,1526045047955.0,cryptopia,SAFEX,DOGE
0.0,0.0,0.000179,0.000179,0.000179,0.000179,SAFEX/LTC,0.000179,0.0,1526045047955.0,cryptopia,SAFEX,LTC
4.348e-05,4.251e-05,4.351e-05,4.783e-05,4.207e-05,4.351e-05,SAGA/BTC,4.477e-05,23868.13528358,1526045047955.0,cryptopia,SAGA,BTC
99.99999973,81.01600003,81.01600003,81.0160001,81.01600003,81.01600003,SAGA/DOGE,81.016000065,5.61250701,1526045047955.0,cryptopia,SAGA,DOGE
0.00439937,0.00240004,0.00267926,0.00290001,0.00267926,0.00267926,SAGA/LTC,0.0027896350000000004,432.57218246,1526045047955.0,cryptopia,SAGA,LTC
4.2e-07,2.8e-07,3e-07,3e-07,3e-07,3e-07,SAK/BTC,3e-07,0.0,1526045047955.0,cryptopia,SAK,BTC
0.99999999,0.40000002,0.69930001,0.69930001,0.69930001,0.69930001,SAK/DOGE,0.69930001,0.0,1526045047955.0,cryptopia,SAK,DOGE
3.2e-05,1.069e-05,1.129e-05,1.129e-05,1.129e-05,1.129e-05,SAK/LTC,1.129e-05,0.0,1526045047955.0,cryptopia,SAK,LTC
4.2e-07,3.9e-07,4e-07,4.4e-07,3.8e-07,4e-07,SAND/BTC,4e-07,12742.95827252,1526045047955.0,cryptopia,SAND,BTC
0.86229998,0.73682866,0.86229999,0.8624,0.56000002,0.86229999,SAND/DOGE,0.711150005,3659.01034361,1526045047955.0,cryptopia,SAND,DOGE
2.49e-05,2.103e-05,2.1e-05,2.1e-05,2.1e-05,2.1e-05,SAND/LTC,2.1e-05,568.41054733,1526045047955.0,cryptopia,SAND,LTC
3.5e-07,3.4e-07,3.5e-07,4.2e-07,2e-07,3.5e-07,SBC/BTC,3.7999999999999996e-07,8692142.36498791,1526045047955.0,cryptopia,SBC,BTC
0.82999999,0.60000003,0.60000001,0.60060616,0.6,0.60000001,SBC/DOGE,0.600303045,6676.7790441,1526045047955.0,cryptopia,SBC,DOGE
2.423e-05,1.776e-05,2.2e-05,2.206e-05,2.2e-05,2.2e-05,SBC/LTC,2.2029999999999997e-05,3276.34417048,1526045047955.0,cryptopia,SBC,LTC
3.229e-05,3.01e-05,3.133e-05,3.335e-05,2.936e-05,3.133e-05,SCL/BTC,3.1555e-05,3841.29948897,1526045047955.0,cryptopia,SCL,BTC
929.99999993,31.14357726,31.15357665,31.15357665,31.15357665,31.15357665,SCL/DOGE,31.15357665,0.0,1526045047956.0,cryptopia,SCL,DOGE
0.0019,0.00106125,0.0019,0.0019,0.0019,0.0019,SCL/LTC,0.0019,0.0,1526045047956.0,cryptopia,SCL,LTC
1.958e-05,1.919e-05,1.919e-05,2.114e-05,1.772e-05,1.919e-05,SCT/BTC,1.8494999999999998e-05,17735.82777369,1526045047956.0,cryptopia,SCT,BTC
0.00121607,0.00093471,0.00121608,0.00121608,0.0012153,0.00121608,SCT/LTC,0.0012156900000000002,443.60967381,1526045047956.0,cryptopia,SCT,LTC
1.01e-06,1e-06,1e-06,1.03e-06,1e-06,1e-06,SDRN/BTC,1.0050000000000001e-06,111912.05026023,1526045047956.0,cryptopia,SDRN,BTC
3.4959705,1.50000003,1.50000004,1.50000004,1.50000004,1.50000004,SDRN/DOGE,1.50000004,850.95129527,1526045047956.0,cryptopia,SDRN,DOGE
7.582e-05,5.659e-05,5.659e-05,7.591e-05,5.659e-05,5.659e-05,SDRN/LTC,6.625e-05,2241.31877475,1526045047956.0,cryptopia,SDRN,LTC
5.041e-05,4.651e-05,4.651e-05,4.665e-05,4.651e-05,4.651e-05,SEL/BTC,4.6580000000000005e-05,302.74843769,1526045047956.0,cryptopia,SEL,BTC
149.99999977,65.50000003,65.5,65.5,65.5,65.5,SEL/DOGE,65.5,0.0,1526045047956.0,cryptopia,SEL,DOGE
0.00599986,0.00177652,0.00599993,0.00599993,0.00599993,0.00599993,SEL/LTC,0.00599993,0.0,1526045047956.0,cryptopia,SEL,LTC
1.174e-05,1.142e-05,1.168e-05,1.237e-05,1.1e-05,1.168e-05,SEND/BTC,1.1945e-05,146791.54227055,1526045047956.0,cryptopia,SEND,BTC
24.09999999,18.00000067,24.09999995,24.95083877,22.97760099,24.09999995,SEND/DOGE,23.538800469999998,383.96339665,1526045047956.0,cryptopia,SEND,DOGE
0.00072315,0.00066894,0.0006,0.00060619,0.0006,0.0006,SEND/LTC,0.000603095,241.55764163,1526045047956.0,cryptopia,SEND,LTC
1.6e-06,1.53e-06,1.53e-06,2e-06,1.38e-06,1.53e-06,SFC/BTC,1.465e-06,1004903.14434787,1526045047956.0,cryptopia,SFC,BTC
4.0,1.50000231,4.0,4.0,4.0,4.0,SFC/DOGE,4.0,196.10778443,1526045047956.0,cryptopia,SFC,DOGE
0.00017,6.654e-05,0.00018929,0.00018929,0.00018928,0.00018929,SFC/LTC,0.000189285,6094.03926327,1526045047956.0,cryptopia,SFC,LTC
1.3e-07,1.2e-07,1.2e-07,1.3e-07,1.2e-07,1.2e-07,SHA/BTC,1.25e-07,1581065.40071521,1526045047956.0,cryptopia,SHA,BTC
0.2799993,0.21000038,0.20500001,0.20500001,0.20500001,0.20500001,SHA/DOGE,0.20500001,0.0,1526045047956.0,cryptopia,SHA,DOGE
8.99e-06,6.83e-06,8.95e-06,8.95e-06,8.95e-06,8.95e-06,SHA/LTC,8.95e-06,0.0,1526045047956.0,cryptopia,SHA,LTC
0.00038534,0.00032127,0.00032131,0.00032131,0.00032131,0.00032131,SHRM/BTC,0.00032131,0.0,1526045047956.0,cryptopia,SHRM,BTC
1099.99999948,520.00000008,520.00000007,520.00000007,520.00000007,520.00000007,SHRM/DOGE,520.00000007,0.24869919,1526045047956.0,cryptopia,SHRM,DOGE
0.03909969,0.01730423,0.01730409,0.01730409,0.01730409,0.01730409,SHRM/LTC,0.01730409,0.0,1526045047956.0,cryptopia,SHRM,LTC
0.00012222,0.0001133,0.0001133,0.00011958,0.000113,0.0001133,SIB/BTC,0.00011644,2077.94051646,1526045047956.0,cryptopia,SIB,BTC
226.79174517,213.64808343,224.54628236,224.54628236,224.54628235,224.54628236,SIB/DOGE,224.54628235500002,4.84767737,1526045047956.0,cryptopia,SIB,DOGE
0.00835457,0.0048933,0.00487976,0.00487976,0.00487976,0.00487976,SIB/LTC,0.00487976,0.0,1526045047956.0,cryptopia,SIB,LTC
6e-08,5e-08,6e-08,6e-08,5e-08,6e-08,SJW/BTC,6e-08,276393.22359556,1526045047956.0,cryptopia,SJW,BTC
0.14499992,0.10002515,0.1000201,0.10002011,0.10002009,0.1000201,SJW/DOGE,0.1000201,7463.2890365,1526045047956.0,cryptopia,SJW,DOGE
7.22e-06,2.86e-06,2.83e-06,2.83e-06,2.83e-06,2.83e-06,SJW/LTC,2.83e-06,5000.0,1526045047957.0,cryptopia,SJW,LTC
7.3e-06,6.27e-06,6.28e-06,7.57e-06,6.12e-06,6.28e-06,SKC/BTC,6.205e-06,5947.52775955,1526045047957.0,cryptopia,SKC,BTC
12.1200109,12.00001079,12.10000002,12.10000002,12.10000002,12.10000002,SKC/DOGE,12.10000002,385.0924141,1526045047957.0,cryptopia,SKC,DOGE
0.00065672,0.00022057,0.00038756,0.00038756,0.00038756,0.00038756,SKC/LTC,0.00038756,0.0,1526045047957.0,cryptopia,SKC,LTC
2.02e-06,1.84e-06,2.02e-06,2.02e-06,2.02e-06,2.02e-06,SKIN/BTC,2.02e-06,1754.67382068,1526045047957.0,cryptopia,SKIN,BTC
3.95999989,3.20000005,3.8,3.8,3.00000005,3.8,SKIN/DOGE,3.40000003,331.13485854,1526045047957.0,cryptopia,SKIN,DOGE
0.00013199,8.003e-05,0.00012,0.00012,0.0001173,0.00012,SKIN/LTC,0.00011865000000000001,13084.48895497,1526045047957.0,cryptopia,SKIN,LTC
3.8e-07,3.3e-07,3.2e-07,4.1e-07,3e-07,3.2e-07,SKR/BTC,3.5000000000000004e-07,373837.85911153,1526045047957.0,cryptopia,SKR,BTC
0.80999993,0.6271,0.80999997,0.80999997,0.72,0.80999997,SKR/DOGE,0.764999985,828.04666223,1526045047957.0,cryptopia,SKR,DOGE
2.544e-05,1.889e-05,2.298e-05,2.545e-05,2.077e-05,2.298e-05,SKR/LTC,2.421e-05,5641.6797873,1526045047957.0,cryptopia,SKR,LTC
9.83e-06,9.41e-06,9.4e-06,9.4e-06,9.4e-06,9.4e-06,SKRL/BTC,9.4e-06,6032.29099313,1526045047957.0,cryptopia,SKRL,BTC
31.47669986,18.05548989,18.05911008,18.05911008,18.05911008,18.05911008,SKRL/DOGE,18.05911008,0.0,1526045047957.0,cryptopia,SKRL,DOGE
0.00092695,0.00056596,0.00056592,0.00056593,0.00056592,0.00056592,SKRL/LTC,0.000565925,124.79940425,1526045047957.0,cryptopia,SKRL,LTC
0.00279768,0.00272405,0.00279783,0.00295,0.002593,0.00279783,SKY/BTC,0.002841765,24829.98148103,1526045047957.0,cryptopia,SKY,BTC
6125.96539999,4988.0395019,5656.0,5656.0,4579.18820001,5656.0,SKY/DOGE,5414.022700115,17.30499489,1526045047957.0,cryptopia,SKY,DOGE
0.18768527,0.17000001,0.17,0.439999,0.1301,0.17,SKY/LTC,0.17224411,931.82940528,1526045047957.0,cryptopia,SKY,LTC
38.99999996,20.17442551,20.17442552,20.17442552,20.17442551,20.17442552,SKY/NZDT,20.174425515,0.20837708,1526045047957.0,cryptopia,SKY,NZDT
25.00996416,23.02300001,25.00996534,29.99999936,23.0,25.00996534,SKY/USDT,25.005008359999998,1216.20684231,1526045047957.0,cryptopia,SKY,USDT
9.25e-06,8.47e-06,9.01e-06,9.01e-06,9.01e-06,9.01e-06,SLG/BTC,9.01e-06,1174.53905564,1526045047957.0,cryptopia,SLG,BTC
28.98420199,8.00000091,7.53000982,7.53000982,7.53000982,7.53000982,SLG/DOGE,7.53000982,0.0,1526045047957.0,cryptopia,SLG,DOGE
0.00099974,0.0004154,0.00042861,0.00042861,0.00042861,0.00042861,SLG/LTC,0.00042861,0.0,1526045047957.0,cryptopia,SLG,LTC
1e-08,0.0,1e-08,1e-08,1e-08,1e-08,SLOTH/BTC,1e-08,0.0,1526045047957.0,cryptopia,SLOTH,BTC
0.00076763,0.00070952,0.0007111,0.00080617,0.00070137,0.0007111,SLOTH/DOGE,0.00075805,106779016.95064396,1526045047957.0,cryptopia,SLOTH,DOGE
3e-08,2e-08,2e-08,3e-08,2e-08,2e-08,SLOTH/LTC,2e-08,150525650.16954616,1526045047957.0,cryptopia,SLOTH,LTC
2.9e-05,1.899e-05,2.211e-05,2.211e-05,2.211e-05,2.211e-05,SMART/BTC,2.211e-05,0.0,1526045047957.0,cryptopia,SMART,BTC
0.0,0.0,39.3473375,39.3473375,39.3473375,39.3473375,SMART/DOGE,39.3473375,0.0,1526045047957.0,cryptopia,SMART,DOGE
0.0,0.0,0.00175,0.00175,0.00175,0.00175,SMART/LTC,0.00175,0.0,1526045047957.0,cryptopia,SMART,LTC
1.65e-06,1.58e-06,1.58e-06,1.69e-06,1.57e-06,1.58e-06,SMC/BTC,1.635e-06,3853.32545821,1526045047957.0,cryptopia,SMC,BTC
3.99999999,2.7805561,2.780556,2.780556,2.780556,2.780556,SMC/DOGE,2.780556,0.0,1526045047957.0,cryptopia,SMC,DOGE
0.00119483,8.148e-05,8.107e-05,8.107e-05,8.107e-05,8.107e-05,SMC/LTC,8.107e-05,0.0,1526045047958.0,cryptopia,SMC,LTC
2e-06,1.92e-06,2.13e-06,2.13e-06,1.93e-06,2.13e-06,SOIL/BTC,2.03e-06,2758.38603052,1526045047958.0,cryptopia,SOIL,BTC
4.1800593,3.00060087,3.00060085,3.00060085,3.00060085,3.00060085,SOIL/DOGE,3.00060085,0.0,1526045047958.0,cryptopia,SOIL,DOGE
0.00015681,9.984e-05,9.982e-05,9.982e-05,9.982e-05,9.982e-05,SOIL/LTC,9.982e-05,202.26170868,1526045047958.0,cryptopia,SOIL,LTC
2.4e-07,2.3e-07,2.3e-07,2.3e-07,2.3e-07,2.3e-07,SONG/BTC,2.3e-07,330391.40308332,1526045047958.0,cryptopia,SONG,BTC
0.44000001,0.40000002,0.40000002,0.40000002,0.40000002,0.40000002,SONG/DOGE,0.40000002,470.0,1526045047958.0,cryptopia,SONG,DOGE
2.099e-05,1.228e-05,1.228e-05,1.228e-05,1.228e-05,1.228e-05,SONG/LTC,1.228e-05,0.0,1526045047958.0,cryptopia,SONG,LTC
1.2e-06,1.08e-06,1.08e-06,1.19e-06,1.08e-06,1.08e-06,SOON/BTC,1.095e-06,3561.00123684,1526045047958.0,cryptopia,SOON,BTC
2.38999885,1.80036093,1.80036009,1.80036009,1.80036009,1.80036009,SOON/DOGE,1.80036009,0.0,1526045047958.0,cryptopia,SOON,DOGE
0.00010998,5.026e-05,5.007e-05,5.007e-05,5.007e-05,5.007e-05,SOON/LTC,5.007e-05,0.0,1526045047958.0,cryptopia,SOON,LTC
1.57e-06,1.46e-06,1.57e-06,1.76e-06,1.57e-06,1.57e-06,SPACE/BTC,1.66e-06,5499.16772235,1526045047958.0,cryptopia,SPACE,BTC
3.49999999,2.31000015,3.13619732,3.13619732,3.13619732,3.13619732,SPACE/DOGE,3.13619732,0.0,1526045047958.0,cryptopia,SPACE,DOGE
0.00011697,7.786e-05,0.0001157,0.0001157,0.0001157,0.0001157,SPACE/LTC,0.0001157,0.0,1526045047958.0,cryptopia,SPACE,LTC
2.034e-05,2.014e-05,2.034e-05,2.137e-05,1.913e-05,2.034e-05,SPANK/BTC,2.0455e-05,54525.33596013,1526045047958.0,cryptopia,SPANK,BTC
75.55487625,29.00000039,29.00000038,29.00000038,29.00000038,29.00000038,SPANK/DOGE,29.00000038,0.0,1526045047958.0,cryptopia,SPANK,DOGE
0.00159923,0.00090111,0.00114,0.00114,0.00114,0.00114,SPANK/LTC,0.00114,0.0,1526045047958.0,cryptopia,SPANK,LTC
1e-08,0.0,1e-08,1e-08,1e-08,1e-08,SPN/BTC,1e-08,0.0,1526045047958.0,cryptopia,SPN,BTC
0.00128958,0.00090039,0.00090935,0.00139999,0.00088022,0.00090935,SPN/DOGE,0.000920225,253661497.88561746,1526045047958.0,cryptopia,SPN,DOGE
4e-08,3e-08,3e-08,4e-08,2e-08,3e-08,SPN/LTC,3.4999999999999996e-08,114261540.19473127,1526045047958.0,cryptopia,SPN,LTC
4.622e-05,3.991e-05,4.444e-05,5.111e-05,4.112e-05,4.444e-05,SPR/BTC,4.6495e-05,1833.79484506,1526045047958.0,cryptopia,SPR,BTC
129.99999986,61.00000012,51.000999,51.000999,51.000999,51.000999,SPR/DOGE,51.000999,0.0,1526045047958.0,cryptopia,SPR,DOGE
0.01399986,0.00077401,0.00199958,0.00199958,0.00199958,0.00199958,SPR/LTC,0.00199958,0.0,1526045047958.0,cryptopia,SPR,LTC
3.9e-07,3.4e-07,3.3e-07,3.9e-07,3.3e-07,3.3e-07,SPT/BTC,3.6000000000000005e-07,93857.79162778,1526045047958.0,cryptopia,SPT,BTC
0.79920024,0.60000027,0.60000025,0.60000025,0.60000025,0.60000025,SPT/DOGE,0.60000025,0.0,1526045047958.0,cryptopia,SPT,DOGE
2.698e-05,1.519e-05,1.517e-05,1.517e-05,1.517e-05,1.517e-05,SPT/LTC,1.517e-05,0.0,1526045047958.0,cryptopia,SPT,LTC
6.032e-05,5.072e-05,5.3e-05,5.3e-05,5.289e-05,5.3e-05,SQL/BTC,5.2945e-05,439.5578726,1526045047958.0,cryptopia,SQL,BTC
121.0,30.050006,110.0,110.0,110.0,110.0,SQL/DOGE,110.0,0.0,1526045047958.0,cryptopia,SQL,DOGE
0.00339978,0.00220161,0.00220079,0.00220079,0.00220079,0.00220079,SQL/LTC,0.00220079,0.0,1526045047958.0,cryptopia,SQL,LTC
3.98e-06,3.83e-06,3.82e-06,4.14e-06,3.82e-06,3.82e-06,SRC/BTC,3.825e-06,8200.63867458,1526045047958.0,cryptopia,SRC,BTC
7.5,5.05500001,7.49999999,7.49999999,7.49999999,7.49999999,SRC/DOGE,7.49999999,149.10536453,1526045047958.0,cryptopia,SRC,DOGE
0.0005,0.00015689,0.00022999,0.00022999,0.00022999,0.00022999,SRC/LTC,0.00022999,0.0,1526045047958.0,cryptopia,SRC,LTC
1.88e-06,1.83e-06,1.83e-06,1.94e-06,1.83e-06,1.83e-06,START/BTC,1.865e-06,120699.78140984,1526045047958.0,cryptopia,START,BTC
3.525,3.00000053,3.50000004,3.50000004,3.50000004,3.50000004,START/DOGE,3.50000004,73.80499876,1526045047959.0,cryptopia,START,DOGE
0.00015786,0.00010047,0.00010042,0.00010042,0.00010042,0.00010042,START/LTC,0.00010042,1229.98,1526045047959.0,cryptopia,START,LTC
1.599e-05,1.185e-05,1.671e-05,1.671e-05,1.671e-05,1.671e-05,STC/BTC,1.671e-05,0.0,1526045047959.0,cryptopia,STC,BTC
0.0,0.0,6.111,6.111,6.111,6.111,STC/DOGE,6.111,0.0,1526045047959.0,cryptopia,STC,DOGE
0.0,0.0,0.0003944,0.0003944,0.0003944,0.0003944,STC/LTC,0.0003944,0.0,1526045047959.0,cryptopia,STC,LTC
1.2e-05,1.155e-05,1.15e-05,1.27e-05,1.147e-05,1.15e-05,STN/BTC,1.1524999999999999e-05,45947.45519721,1526045047959.0,cryptopia,STN,BTC
44.99999999,20.00000005,20.00000005,30.0,20.00000005,20.00000005,STN/DOGE,22.171500084999998,62.30811327,1526045047959.0,cryptopia,STN,DOGE
0.00101135,0.00042196,0.00054468,0.00054468,0.00054468,0.00054468,STN/LTC,0.00054468,0.0,1526045047959.0,cryptopia,STN,LTC
0.00068233,0.00065841,0.00066758,0.00075713,0.000658,0.00066758,STRAT/BTC,0.00071235,2568.22067242,1526045047959.0,cryptopia,STRAT,BTC
1390.44585588,1290.0000003,1333.86258022,1376.67906528,1333.86258022,1333.86258022,STRAT/DOGE,1355.27082275,34.75629839,1526045047959.0,cryptopia,STRAT,DOGE
0.04139999,0.03970024,0.0414,0.04437292,0.0414,0.0414,STRAT/LTC,0.04288646,11.503026,1526045047959.0,cryptopia,STRAT,LTC
2.313e-05,1.918e-05,1.869e-05,2.3e-05,1.869e-05,1.869e-05,STRC/BTC,2.0845e-05,2018.90832344,1526045047959.0,cryptopia,STRC,BTC
150.0,22.60452503,8.8,8.8,8.8,8.8,STRC/DOGE,8.8,0.0,1526045047959.0,cryptopia,STRC,DOGE
0.00243,0.0009755,0.00248999,0.00248999,0.00248999,0.00248999,STRC/LTC,0.00248999,0.0,1526045047959.0,cryptopia,STRC,LTC
4.47e-06,3.88e-06,4.22e-06,5e-06,3.68e-06,4.22e-06,STV/BTC,3.95e-06,27742.48813069,1526045047959.0,cryptopia,STV,BTC
11.89999999,4.67000008,9.00000001,9.00000001,9.0,9.00000001,STV/DOGE,9.000000005,1259.13252059,1526045047959.0,cryptopia,STV,DOGE
0.00031997,0.0001469,0.00014247,0.00014247,0.00014247,0.00014247,STV/LTC,0.00014247,0.0,1526045047959.0,cryptopia,STV,LTC
0.00021694,0.00020802,0.00020801,0.000227,0.00020621,0.00020801,SUMO/BTC,0.00021177000000000001,17262.89669284,1526045047959.0,cryptopia,SUMO,BTC
429.70279683,423.14208028,419.95062,436.96803998,381.0,419.95062,SUMO/DOGE,408.526240035,72.61311658,1526045047959.0,cryptopia,SUMO,DOGE
0.01345258,0.01196022,0.01200216,0.01345265,0.01200216,0.01200216,SUMO/LTC,0.012173395,201.02956125,1526045047959.0,cryptopia,SUMO,LTC
7.05e-06,7.02e-06,7.02e-06,7.06e-06,7.02e-06,7.02e-06,SWING/BTC,7.04e-06,1332.33753694,1526045047959.0,cryptopia,SWING,BTC
17.99639881,10.01401406,10.00000009,10.00000009,10.00000009,10.00000009,SWING/DOGE,10.00000009,0.0,1526045047959.0,cryptopia,SWING,DOGE
0.0006885,0.00033996,0.00033992,0.00033992,0.00033992,0.00033992,SWING/LTC,0.00033992,0.0,1526045047959.0,cryptopia,SWING,LTC
2.23e-06,2.1e-06,2.24e-06,2.24e-06,1.97e-06,2.24e-06,SXC/BTC,2.17e-06,4660.57659711,1526045047959.0,cryptopia,SXC,BTC
4.67999997,3.00000001,3.0,3.79,3.0,3.0,SXC/DOGE,3.395,128.8473254,1526045047959.0,cryptopia,SXC,DOGE
0.00014967,0.00010023,0.00010001,0.00010001,0.00010001,0.00010001,SXC/LTC,0.00010001,0.0,1526045047959.0,cryptopia,SXC,LTC
6.283e-05,4.617e-05,5.991e-05,5.991e-05,5.991e-05,5.991e-05,SYNX/BTC,5.991e-05,0.0,1526045047959.0,cryptopia,SYNX,BTC
230.0,40.0000278,86.82679515,86.82679515,86.82679515,86.82679515,SYNX/DOGE,86.82679515,0.0,1526045047959.0,cryptopia,SYNX,DOGE
0.02468171,0.00146899,0.01966968,0.01966968,0.01966968,0.01966968,SYNX/LTC,0.01966968,0.0,1526045047959.0,cryptopia,SYNX,LTC
1.56e-06,1.51e-06,1.51e-06,1.59e-06,1.51e-06,1.51e-06,TAJ/BTC,1.5350000000000001e-06,16272.4108638,1526045047959.0,cryptopia,TAJ,BTC
3.79999997,2.54101624,2.5410163,2.54101635,2.5410163,2.5410163,TAJ/DOGE,2.541016325,760.9312802,1526045047960.0,cryptopia,TAJ,DOGE
0.00011,8.886e-05,8.885e-05,8.885e-05,8.885e-05,8.885e-05,TAJ/LTC,8.885e-05,0.0,1526045047960.0,cryptopia,TAJ,LTC
3e-08,2e-08,3e-08,3e-08,2e-08,3e-08,TEK/BTC,3e-08,282118.09713906,1526045047960.0,cryptopia,TEK,BTC
0.04589246,0.0281003,0.04589245,0.0475357,0.0151011,0.04589245,TEK/DOGE,0.046602384999999996,99029.89737446,1526045047960.0,cryptopia,TEK,DOGE
1.45e-06,1.38e-06,1.45e-06,1.74e-06,1.3e-06,1.45e-06,TEK/LTC,1.415e-06,183067.17404587,1526045047960.0,cryptopia,TEK,LTC
0.00115119,0.00104232,0.00115471,0.00117987,0.00104231,0.00115471,TER/BTC,0.00116729,14.44320822,1526045047960.0,cryptopia,TER,BTC
2300.0,1927.71627845,2321.29168524,2321.29168524,2321.29168524,2321.29168524,TER/DOGE,2321.29168524,0.0,1526045047960.0,cryptopia,TER,DOGE
0.07314032,0.06878854,0.06878854,0.06878855,0.06878854,0.06878854,TER/LTC,0.068788545,8.08578508,1526045047960.0,cryptopia,TER,LTC
3.92e-06,3.74e-06,3.93e-06,4.08e-06,3.72e-06,3.93e-06,TES/BTC,4.005e-06,81611.46220161,1526045047960.0,cryptopia,TES,BTC
